mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid5id1.xml,tmi1.xml,Template1,PASSED,1,1,16
tmi1.xml,tmi6.xml,Template3,PASSED,3,3,7
tmi6.xml,tmi1.xml,Template1,PASSED,2,2,6
tmi1.xml,tadSyncid5id5.xml,Template3,FAILED,3,1,7
tadSyncid5id5.xml,tmi1.xml,Template1,PASSED,1,1,9
tmi1.xml,ccn1.xml,Template2,PASSED,2,2,8
ccn1.xml,tmi1.xml,Template1,PASSED,1,1,7
tmi1.xml,cxs2.xml,Template3,PASSED,4,4,8
cxs2.xml,tmi1.xml,Template9,FAILED,10,1,5
tmi1.xml,tadSyncid2id1.xml,Template4,FAILED,4,4,9
tadSyncid2id1.xml,tmi1.xml,Template2,PASSED,2,2,9
tmi1.xml,tadSyncid4id4.xml,Template4,FAILED,4,2,7
tadSyncid4id4.xml,tmi1.xml,Template2,PASSED,2,2,6
tmi1.xml,tmi2.xml,Template3,PASSED,3,3,5
tmi2.xml,tmi1.xml,Template1,PASSED,3,3,6
tmi1.xml,tadSyncid1id0.xml,Template4,FAILED,4,1,8
tadSyncid1id0.xml,tmi1.xml,Template2,PASSED,2,2,7
tmi1.xml,tadSyncid0id2.xml,Template5,FAILED,5,5,6
tadSyncid0id2.xml,tmi1.xml,Template3,PASSED,3,3,7
tmi1.xml,tadSyncid4id3.xml,Template2,FAILED,5,3,5
tadSyncid4id3.xml,tmi1.xml,Template2,PASSED,3,3,6
tmi1.xml,tadSyncid1id5.xml,Template3,FAILED,3,1,8
tadSyncid1id5.xml,tmi1.xml,Template1,PASSED,1,1,8
tmi1.xml,tadSyncid2id0.xml,Template5,FAILED,5,1,7
tadSyncid2id0.xml,tmi1.xml,Template3,PASSED,3,3,6
tmi1.xml,tmi12.xml,Template1,PASSED,3,3,8
tmi12.xml,tmi1.xml,Template2,PASSED,3,3,6
tmi1.xml,smiTemplateid1.xml,Template1,PASSED,1,1,6
smiTemplateid1.xml,tmi1.xml,Template3,FAILED,4,2,7
tmi1.xml,tmi10.xml,Template1,PASSED,3,3,7
tmi10.xml,tmi1.xml,Template2,PASSED,3,3,9
tmi1.xml,tadSyncid3id3.xml,Template4,FAILED,4,3,10
