mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid8id3.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid0id0.xml,Template1,FAILED,3,1,3
tadSyncid0id0.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid6id9.xml,Template1,FAILED,4,1,4
tadSyncid6id9.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,smiTemplateid6.xml,Template1,FAILED,3,1,2
smiTemplateid6.xml,ccn4.xml,Template4,FAILED,5,1,3
ccn4.xml,tadSyncid13id0.xml,Template3,FAILED,3,1,3
tadSyncid13id0.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid3id0.xml,Template4,FAILED,4,1,4
tadSyncid3id0.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid7id0.xml,Template3,FAILED,4,1,5
tadSyncid7id0.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,cxs4.xml,Template2,FAILED,3,1,3
cxs4.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid12id10.xml,Template2,FAILED,4,1,3
tadSyncid12id10.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,tadSyncid9id1.xml,Template3,FAILED,3,1,3
tadSyncid9id1.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,cxl3.xml,Template2,FAILED,3,1,3
cxl3.xml,ccn4.xml,Template1,FAILED,1,1,4
ccn4.xml,tmi4.xml,Template1,FAILED,1,1,3
tmi4.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,tadSyncid10id12.xml,Template1,FAILED,4,1,3
tadSyncid10id12.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid0id3.xml,Template3,FAILED,4,1,3
tadSyncid0id3.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid5id11.xml,Template1,FAILED,4,1,3
tadSyncid5id11.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid10id13.xml,Template1,FAILED,3,1,3
tadSyncid10id13.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid7id8.xml,Template4,FAILED,4,1,3
tadSyncid7id8.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid13id7.xml,Template2,FAILED,3,1,3
tadSyncid13id7.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tmi7.xml,Template1,FAILED,3,1,4
tmi7.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid6id8.xml,Template2,FAILED,4,1,3
tadSyncid6id8.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid6id11.xml,Template1,FAILED,4,1,4
tadSyncid6id11.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,tadSyncid10id3.xml,Template3,FAILED,4,1,3
tadSyncid10id3.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid5id4.xml,Template4,FAILED,4,1,4
tadSyncid5id4.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tmi5.xml,Template3,FAILED,3,1,3
tmi5.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid5id10.xml,Template1,FAILED,4,1,3
tadSyncid5id10.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid3id6.xml,Template2,FAILED,4,1,2
tadSyncid3id6.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid4id12.xml,Template4,FAILED,4,1,3
tadSyncid4id12.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,smiTemplateid3.xml,Template1,FAILED,2,1,3
smiTemplateid3.xml,ccn4.xml,Template3,FAILED,5,1,4
ccn4.xml,tadSyncid5id7.xml,Template3,FAILED,4,1,3
tadSyncid5id7.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid6id4.xml,Template3,FAILED,4,1,4
tadSyncid6id4.xml,ccn4.xml,Template1,FAILED,3,1,5
ccn4.xml,tadSyncid7id13.xml,Template3,FAILED,3,1,5
tadSyncid7id13.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,ccn5.xml,Template2,FAILED,3,1,3
ccn5.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid7id7.xml,Template1,FAILED,3,1,2
tadSyncid7id7.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid0id4.xml,Template4,FAILED,4,1,2
tadSyncid0id4.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,tmi16.xml,Template3,FAILED,3,1,3
tmi16.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid6id6.xml,Template2,FAILED,3,1,3
tadSyncid6id6.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid10id5.xml,Template2,FAILED,4,1,2
tadSyncid10id5.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid13id2.xml,Template3,FAILED,3,1,3
tadSyncid13id2.xml,ccn4.xml,Template2,FAILED,2,1,2
ccn4.xml,tadSyncid1id1.xml,Template2,FAILED,2,1,3
tadSyncid1id1.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid1id10.xml,Template2,FAILED,3,1,3
tadSyncid1id10.xml,ccn4.xml,Template2,FAILED,2,1,3
